,NEAR_DIST,NEW_NEAR_DIST,NEW_NEAR_DIST,map_kreisnr,dist_berlin,exposure_prussia,inc_random,inc_year,lat,lon,Latitude,Longitude,prussia_ind,segment_identifier,segment_identifier_alt1,segment_identifier_alt2,map_kreis_merge,long_name,NAME_1,c25pop,jews39,antisemitic_culture_proxy,deportations_per_jewish_inhabitant,deportations_per_jewish_inhabitant39,nazi_share_28,nazi_share_30,nazi_share_32,nazi_share_33,c25juden,c25kath,c25prot,cath_share_pers,pog20s,syn33,Syn_comm,pastoral_distr,syn27,parish_halls27,other_buildings27,rabbi27,jew_beamte27,jew_beamte_partime27,other_jew_beamte27,jew_tax26,jew_tax27,jew_budget26 ,syndam,syndest,jews33,pog33,logdeport,deptotal,change_jewish_inhabitants_33_39,change_jewish_inhabitants_25_33,change_jewish_inhabitants_25_39,clubs_per_capita,share_listeners31,segment_identifier_alt1,segment_identifier_alt2,c25kath_share,c25juden_share,lis_share32,lis_share33,stuer1,stuer2,stuer3,pop33,ss32,ss33,logtaxprop,prot_share,war_per1000,clubs_nonCivic_pc,clubs_civic_pc,taxable_income_thousands,tot_income_tax_thousands,tot_income_tax_pt,income_tax_pc,local_tax_pc,land_and_building_tax,business_tax,wealth_transfer_tax,land_and_building_taxes_nominal,business_tax_nominal,wealth_transfer_tax_nominal,local_tax_tot_nominal,taxable_income_thousands_nazi,taxable_income_nazi_pt,taxable_income_nazi_pc,income_taxes_collected_thousands_nazi,income_taxes_collected_nazi_pt,income_taxes_collected_pc,elementary_exp_pc,secondary_exp_pc,gen_man_tax_finance_exp_pc,police_exp_pc,school_admin_exp_pc,infrastructure_exp_pc,welfare_exp_pc,health_exp_pc,middle_school_exp_pc,hospitals_exp_pc,bathing_exp_pc,fursorge_exp_pc,youthaid_exp_pc,beibesubungen_exp_pc,farm_admin_exp_pc,road_cleaning_lighting_exp_pc,sewage_exp_pc,federal_police_contribution,wages_admin,wages_police,wages_building_admin,wages_fire,wages_hospitals,wages_secondary_schools,wages_streets,wages_welfare,pop_residential_jan_1937,Beamte37,tot_empl37,tot_immigrants36,tot_imm36_p1000,tot_emigrants36,tot_emi36_p1000,net_migration36,net_migration36p1000,net_migration35p1000,net_migration34p1000,moves_within36,moves_within36p1000,pop_residential_june_1933,nazi_police_sub_pc,tot_empl_33,tot_empl_25,perc_Unemp33,perc_Unemp33_white_n_leaders,perc_Unemp33_arbeiters,perc_Unemp33_self,beamte_ange_to_arbeiter25,beamte_ange_to_arbeiter33,beamte_to_arbeiter33,perc_Ag25,perc_Ag33,perc_Ind25,perc_Ind33,perc_RT25,perc_RT33,perc_Verwaltungen25,perc_Health25,perc_Services25,perc_Services33,perc_Self25,perc_Self33,perc_Assistant25,perc_Assistant33,perc_Blue25,perc_Blue33,perc_White25,perc_White33,popgrowth_1750_1933,popgrowth_1800_1933,popgrowth_1850_1933,growth_blue_collar2533,growth_white_collar2533,growth_agriculture,growth_industry,growth_retail_trade,growth_services,growth_self_empl,growth_assistantships,growth_beamte_ange_to_arbeiter,growth_employment,growth_agr_empl,growth_ind_empl,empl_agr25,empl_agr33,empl_ind25,empl_ind33,tot_beamte33,tot_ang33,tot_arb33,tot_arb25,white_collar25,white_collar33,blue_collar25,blue_collar33,perc_emp33,unempl_nom33,workforce33,Police_admin,School_admin,other_education_officials,civil_engineering_man,fleet_management,park_garden_man,fire_management,Health_care_workers,tax_financial_admin,all_gemeinde_admin,General_management,welfare_empl_nom,tot_employees_building_construction_management,tot_empl_sewage,tot_empl_fleet_and_road_cleaning,tot_empl_garden_park_management,tot_empl_fire_dep,tot_empl_healthcare,tot_empl_welfare_system,tot_empl_edu_system,tot_empl_police_tax_financial,imperial_tax,total_tax_haupt,pop33_new,nsdap_seats33,spd_seats33,cdu_seats33,kampffront_seats33,dvp_seats33,christl_seats33,staatspartei_seats33,burgerl_seats33,other_seats33,total_seats33,voter_turnout33,nsdap_seats29,spd_seats29,cdu_seats29,kampffront_seats29,dvp_seats29,christl_seats29,staatspartei_seats29,burgerl_seats29,other_seats29,total_seats29,voter_turnout29,n245dvfp,n206dnvp,n245dnvp,n285dnvp,n309dnvp,n206kpd,n245kpd,n285kpd,n309kpd,n333kpd,n206gs,n245gs,n285gs,n309gs,n32ngs,n333gs,war_dependents,social_pensioners,small_pensioners_retirees,unemployed36,unemployed_plus36,other_supported36,total_pub_welfare,pub_welfare_p1000,total_ppl_welfare,on_welfare_p1000,exp_war_dependents36,exp_social_pensioners36,exp_small_pensioners_retirees36,exp_unemployed36,exp_unemployedplus36,exp_otherparty_welfare,total_exp_welfare,welfare_exp_pc36,tc0812,th0812,ab0812,totpop,clean_staff,staff_per_unit_cleaned_area,horse_cleaning_vehicles,motor_cleaning_vehicles,Hand_vehicles,clean_tot_exp,exp_per1000qm_cleaned,clean_exp_pc,clean_rev1000RM,clean_subsidy1000RM,tot_coverage_trash,tot_cov_comparedtopop,weekly_cleanings,trash_collected35,trash_collectors,trash_collectors_per1000trash,horses_for_trash,motor_for_trash,electric_for_trash,tot_exp_trash35,exp_per1000trash,exp_trash_pc,area_to_clean1000,percent_clean_surfaces,annual_water_consumption,annual_street_trash35,trash_cans_installed
28,21638.793634,21966.329257,21966.329257,2104,193795.722404,0,0,1871,319112.0119,5997551.525600001,54.09429969,12.23384903,0,1.0,1.0,1.0,ROSTOCK L, , ,70362.0,,0.0,0.17647058823529413,,0.0061864781263809105,0.25089605734767023,,0.5555555555555556,50.0,4002.0,66219.0,0.05687729171996248,0.0,1.0,,,,,,,,,,,,,,,17.0,,1.3862943611198906,3.0,,-0.66,,,,1.0,1.0,,,,,0.0,0.0,0.0,5501.0,,,,0.9411187857081947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5501.0,,1897.0,62701.0,15.8011540168664,3.417665335108744,11.407012871726586,0.9764758100310696,0.2171042577253415,0.581151832460733,0.1762652705061082,68.3673306645827,24.986821296784395,20.870480534600723,33.15761729045862,13.018931117526035,25.619399051133367,3.4991467440710675,1.8915168817084256,6.28060158530167,5.7986294148655775,38.75855249517552,28.729573010015816,7.205626704518269,14.957833999112294,52.17939107829221,25.432756324900133,11.32836796861294,14.78029294274301,,,,-0.5125900130428942,0.3047151172785153,-0.6345210343318453,0.5887328150153185,0.9678573317470456,-0.0767398096965806,-0.2587552640519291,1.075854691408455,1.6768329582736592,-0.9697452991180364,-0.9889425432150606,-0.9519333639003515,42867.0,474.0,13086.0,629.0,101.0,232.0,573.0,32717.0,7103.0,333.0,32717.0,573.0,0.841988459831336,356.0,2253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.0,,348.0,325.0,367.0,,132.0,74.0,175.0,197.0,,2123.0,2263.0,2790.0,,3357.0,,,,,,,,,,,,,,,,,,,1250.0,308.0,142.0,82401.0,34.0,,12.0,4.0,3.0,110.2,,1.13,,110.2,,,,,,,,,,,,,,,,,
29,39113.1835799,39912.0706055,39912.0706055,2035,165597.255077,0,0,1871,314660.6935,5964454.4339,53.79560149,12.18595498,0,1.0,1.0,1.0,GUESTROW S, , ,19084.0,26.0,0.0,0.16101694915254236,0.7307692307692307,0.014250427512825384,0.1736269520968591,0.43584199584199584,0.422430607651913,154.0,539.0,18260.0,0.028243554810312304,0.0,1.0,,,,,,,,,,,,,1.0,1.0,118.0,,2.995732273553991,19.0,-0.7796610169491526,-0.23376623376623376,-0.8311688311688312,,17.3,1.0,1.0,0.028243555,0.008069587,20.8,28.085503,0.0,0.0,0.0,22464.0,10.828043,10.828043,7.065883,0.9568224690840494,0.0,,,,,,,,,,,88.0,188.0,16.0,684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22464.0,,7627.0,16277.0,20.094290204295444,2.713462545835516,16.500785751702463,0.8800419067574646,0.5799364377504491,0.9168278529980658,0.4216634429400386,29.716778276095106,8.18146060049823,41.6231492289734,31.978497443293563,29.4526018308042,30.536252786154453,12.987651287092216,2.1809915832155804,6.844013024513116,8.45679821686115,47.01726362351785,20.034089419168744,1.105854887264238,5.426925091671032,44.46151010628494,27.08224201152436,25.78484978804448,24.829753797799896,8.410231394391438,8.073759157770224,7.717084213831492,-0.3908834417278126,-0.0370409755377914,-0.7246854782007243,-0.2317136488789825,0.0367930467255653,0.2356490536431683,-0.5738992898525942,3.907447762062744,0.5809109297467243,-0.5314247097130921,-0.8709944180277032,-0.64,4837.0,624.0,6775.0,2439.0,1090.0,1280.0,2585.0,7237.0,4197.0,2370.0,7237.0,2585.0,0.7990570979570456,1918.0,9545.0,,,,,,,,,,,,,,,,,,,,,,,973.0,22464.0,,,,,,,,,,,,,,,,,,,,,,,2136.0,,2625.0,1795.0,1181.0,,915.0,612.0,1093.0,1250.0,,9439.0,10526.0,11398.0,11967.0,13330.0,4.0,108.0,99.0,21.0,,208.0,440.0,19.6,,,,,,,,,,,1160.0,306.0,224.0,49260.0,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,
30,1509.76018088,1509.76018088,1509.76018088,3016,75474.68204670004,0,0,1871,375915.4515,5891661.268299999,53.15984917,13.14408531,0,1.0,1.0,1.0,FUERSTENBERG, , ,3774.0,,0.00022862368541380886,,,0.004028197381671702,0.2290852228303362,0.43889618922470436,0.5104391648668106,17.0,104.0,3626.0,0.02755696873343932,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,1.0,1.0,0.027556969,0.0045045046,,,0.0,0.0,1.0,4374.0,14.722826,14.722826,,0.9607843137254902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4374.0,,25163.0,3282.0,6.679276071799436,0.726895119418484,5.451713395638629,0.5006675567423231,0.3577235772357723,0.1241137398313307,0.0445555638480483,33.48567946374162,69.79294996622025,48.84216940889701,14.382227874259826,27.08714198659354,8.138934149346262,4.235222425350396,3.717245581962218,7.556368068251066,4.248301076978103,51.82815356489945,14.962444859515957,2.315661182205972,19.73742768135292,48.72029250457038,49.69218216881768,17.428397318708104,6.167482569351728,,,,0.0199483544594098,-0.6461245141151684,1.0842626186454491,-0.7055366694739816,-0.6995277629004001,-0.4377853171515268,-0.7113066194654241,7.523452322394772,-0.6530456818351438,6.666971358927484,14.979981801637852,1.25764192139738,1099.0,17562.0,1603.0,3619.0,597.0,1066.0,13399.0,1599.0,572.0,1663.0,1599.0,13399.0,0.9332072392820056,1801.0,26964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,,566.0,461.0,490.0,,353.0,362.0,543.0,404.0,,2059.0,1986.0,2558.0,2575.0,2778.0,,,,,,,,,,,,,,,,,,,510.0,176.0,40.0,8636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10789.0890634,10789.0890634,10789.0890634,3011,95967.6348383,0,0,1871,373196.55160000006,5912021.8065,53.34212987,13.09533377,0,1.0,1.0,1.0,STRELITZ S, , ,12260.0,14.0,0.00010402579839800271,0.11290322580645161,0.5,0.009470011629838843,0.16064472800537274,0.36222381893299804,0.47212085207502336,40.0,390.0,11772.0,0.03181076672104405,0.0,1.0,,,,,,,,,,,,,1.0,1.0,62.0,,2.0794415416798357,7.0,-0.7741935483870968,0.55,-0.65,0.0028548123980424145,19.6,1.0,1.0,0.03392362,0.008960956,22.9,30.77215,0.0,1.0,1.0,19226.0,11.118448,11.118448,,0.9601957585644372,,0.0006525285481239804,0.000734094616639478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19226.0,,6275.0,10163.0,18.241042345276878,3.1009771986970684,13.980456026058633,1.1596091205211727,0.763989057448396,0.8115601503759399,0.3759398496240601,28.58407950408344,9.258964143426295,33.031585161861656,29.896414342629484,34.320574633474365,32.60557768924303,15.330119059332874,3.188035029026862,7.261635343894519,8.9402390438247,44.46521696349503,21.19521912350597,1.8301682574043097,7.061889250814332,39.5650890485093,27.72638436482085,30.22729509003247,22.501628664495115,,8.072259339397707,7.918108659570448,-0.2992209791104843,-0.2555857678474483,-0.6760796812749004,-0.0949143313549495,-0.0499699367666946,0.2311605610080004,-0.5233303563793069,2.858601099786347,0.0622667202674655,-0.3825642034832234,-0.8,-0.441167709264224,2905.0,581.0,3357.0,1876.0,800.0,927.0,2128.0,4021.0,3072.0,1727.0,4021.0,2128.0,0.8175895765472313,1400.0,7675.0,,,,,,,,,,,,,,,,,,,,,,,902.0,19414.0,,,,,,,,,,,,,,,,,,,,,,,1375.0,,1684.0,1179.0,1144.0,,683.0,253.0,630.0,615.0,,6656.0,6019.0,7445.0,10798.0,11783.0,,,,,,,,,,,,,,,,,,,1133.0,302.0,164.0,44126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,11156.215046900004,11156.2150469,11156.2150469,2119,189001.217925,0,0,1871,237320.2732,5926939.5808,53.42594825,11.04593043,0,1.0,1.0,1.0,HAGENOW, , ,49703.0,,0.0,0.09090909090909091,,0.037409493161705554,0.23972602739726026,,0.5551658163265306,27.0,2120.0,47271.0,0.04265336096412691,0.0,1.0,,,,,,,,,,,,,,0.0,11.0,,0.6931471805599453,1.0,,-0.5925925925925926,,,19.666666666666668,1.0,1.0,0.04265336,0.0005432268,23.533333,24.591156,0.0,0.0,0.0,4860.0,14.652727,14.652727,6.345672,0.9510693519505865,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4860.0,,22577.0,45651.0,4.978956228956229,0.6439393939393939,4.0993265993266,0.2356902356902357,0.2399924560328162,0.2286810687890847,0.0980670835702103,67.55164180412258,71.8474553749391,22.77277606186064,12.47287062054303,12.04354778646689,9.111042211099791,3.33837155812578,0.8849751374559155,4.7271691748264,2.9100411923639102,39.19957941775645,22.81525446250609,11.758778559067707,34.313973063973066,46.45900418391711,29.61279461279461,11.149810518937151,6.771885521885522,,,,-0.3626037593150611,-0.3926456857375325,0.0635930298078166,-0.4522902879007215,-0.2434918370699953,-0.3844008782548431,-0.4179719578274011,1.9181579440078884,-0.047132261699863,-0.5054434733083613,-0.4739931253648096,-0.7291265871489034,30838.0,16221.0,10396.0,2816.0,690.0,919.0,7036.0,21209.0,5090.0,1609.0,21209.0,7036.0,0.9502104377104376,1183.0,23760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.0,694.0,819.0,397.0,268.0,0.0,133.0,53.0,128.0,112.0,2284.0,2279.0,2486.0,2774.0,,3136.0,,,,,,,,,,,,,,,,,,,1020.0,228.0,184.0,50306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1288.3781490700003,1288.37814907,1288.37814907,2121,148835.11560999998,0,0,1871,354440.88479999994,5961953.4557,53.78578692,12.79056474,0,1.0,1.0,1.0,MALCHIN, , ,115300.0,,8.2223318533136e-05,0.26666666666666666,,0.14255702280912366,0.35674157303370785,,0.48641236599351784,252.0,9162.0,105778.0,0.07946227233304423,0.0,0.0,,,,,,,,,,,,,0.0,0.0,15.0,,1.6094379124341003,4.0,,-0.9404761904761905,,,13.159999999999998,1.0,1.0,0.079462275,0.0021856027,16.22,19.417852,0.0,0.5,0.0,6081.0,11.108629,11.108629,6.187904,0.9174154379878577,0.15789473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6081.0,,39588.0,105024.0,5.526918671248568,0.4868270332187858,4.386216113020237,0.6538755250095456,0.1754125212327105,0.1430127041742286,0.0391107078039927,67.50647471054235,71.95614832777609,22.194926873857405,12.58462160250581,12.058196221815964,6.739415984641811,3.768662400975016,1.0435709932967705,6.695612431444241,5.425886632312822,32.655393053016454,13.81731837930686,2.8317336989640465,16.61893852615502,62.78184034125533,52.59641084383352,11.012720901889091,7.521954944635357,,,,-0.1622352808082425,-0.3169757944791771,0.0659147679731948,-0.432995581646688,-0.441092526554784,-0.1896354981910952,-0.5768748409527864,4.8688211155713,-0.1847064099574665,-0.6230575868372943,-0.5982115151344185,-0.7862719862719862,70898.0,28486.0,23310.0,4982.0,862.0,2290.0,22040.0,65936.0,11566.0,3152.0,65936.0,22040.0,0.9447308132875144,2316.0,41904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.0,3088.0,961.0,467.0,326.0,108.0,225.0,109.0,160.0,221.0,12895.0,3028.0,3332.0,3560.0,,4011.0,,,,,,,,,,,,,,,,,,,1980.0,482.0,422.0,97992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,40463.3705566,40906.7881065,40906.7881065,2111,168100.023509,0,0,1871,314027.1437,5966947.4366,53.81775591,12.17484306,0,1.0,1.0,1.0,GUESTROW L, , ,113930.0,,0.0,0.16666666666666666,,0.018159433671899046,0.24774520856820745,,0.45494658615884814,56.0,8812.0,104750.0,0.07734573861142807,0.0,0.0,,,,,,,,,,,,,0.0,0.0,6.0,0.0,0.6931471805599453,1.0,,-0.8928571428571429,,,,1.0,1.0,,,,,0.0,0.0,0.0,6919.0,,,,0.9194242078469236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6919.0,,46998.0,103870.0,5.823180506572619,0.7734850913754409,4.608848990060917,0.4408464251362616,0.170602290005275,0.1462140992167102,0.0490187821106712,74.50274381438336,74.75211711136645,17.13488013863483,11.468573130771524,8.140945412534899,5.68960381292821,3.244440165591605,0.6758448060075094,5.774525849619717,4.89382526916039,27.83671897564263,15.204902336269628,5.2970058727255225,21.152613016992625,62.05256570713392,47.58336005129849,10.586309810339849,6.957358127605001,,,,-0.2331765897340158,-0.3427966635919139,0.0033471693016349,-0.3306884531446015,-0.3011126442184801,-0.1525147870828782,-0.4537825255349221,2.9933150019538783,-0.1429534784545435,-0.5475305670549726,-0.5460160752590908,-0.6971569839307787,77386.0,35132.0,17798.0,5390.0,1164.0,2308.0,23746.0,64454.0,10996.0,3472.0,64454.0,23746.0,0.9417681949342738,2906.0,49904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5382.0,,7900.0,526.0,314.0,,4046.0,293.0,280.0,398.0,,26722.0,3249.0,3548.0,,4306.0,,,,,,,,,,,,,,,,,145.5,6.5,2320.0,612.0,448.0,98520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,20256.5646635,20256.5646635,20256.5646635,2114,116512.40421699994,0,0,1871,343612.2141,5923991.4999,53.44171664,12.64540155,0,1.0,1.0,1.0,WAREN, , ,95039.0,7.0,0.0,0.1774193548387097,1.5714285714285714,0.008844540197301281,0.22159417512933513,,0.4884732135532037,136.0,8780.0,85901.0,0.09238312692684056,0.0,2.0,,,,,,,,,,,,,0.0,0.0,62.0,0.0,2.4849066497880004,11.0,-0.8870967741935484,-0.5441176470588235,-0.9485294117647058,,15.8,1.0,1.0,0.086431,0.0016318476,19.7,23.991894,0.0,0.0,0.0,19902.0,9.888689,9.888689,6.5267434,0.9038499984217006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19902.0,,42300.0,86919.0,6.6987228974127095,0.7168537838851269,5.430443125923638,0.5514259876039438,0.1824926887388525,0.1744086505969813,0.0552376661410227,74.31746798743657,66.17966903073287,17.563478641033605,15.3806146572104,8.406677481333196,8.513002364066194,3.288118823272242,0.8099494932063185,5.567252269354227,5.293144208037825,27.06082674674122,14.78486997635934,3.8115947031143937,17.330215938416746,63.73059975379376,48.95559917947813,11.63036850400948,8.538279992059465,,,,-0.2318352664402174,-0.2658633310616118,-0.1095004872620176,-0.1242842621576896,0.0126476700181599,-0.0492357895878493,-0.4536430791738543,3.546710048751117,-0.0442978740558727,-0.5133400062126807,-0.5666295126633228,-0.5738241844622036,64596.0,27994.0,15266.0,6506.0,1226.0,2645.0,22195.0,55394.0,10109.0,3871.0,55394.0,22195.0,0.9330127710258728,3037.0,45337.0,,,,,,,,,,,,,,,,,,,,,,,446.0,11565.0,,,,,,,,,,,,,,,,,,,,,,,1955.0,2020.0,2273.0,1296.0,1042.0,13.0,1316.0,925.0,1586.0,1343.0,9153.0,8499.0,8819.0,10438.0,,12189.0,,,,,,,,,,,,,,,,,,,1346.0,331.0,243.0,45911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,53543.93496569999,56432.9023246,56432.9023246,2106,190312.371936,0,0,1871,280039.7433,5971989.8496,53.84974123,11.6558189,0,1.0,1.0,1.0,WISMAR L, , ,47584.0,,0.0,0.0,,0.033752327746741154,0.2053077975376197,,0.4869027714444951,54.0,4463.0,43025.0,0.09379203093476798,0.0,0.0,,,,,,,,,,,,,0.0,0.0,27.0,,0.0,0.0,,-0.5,,,13.25,1.0,1.0,0.09379203,0.0011348352,15.9,23.284458,0.0,0.0,0.0,2117.0,10.015116,10.015116,6.1062803,0.9041904841963685,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.0,,20323.0,43889.0,6.6767690682830505,0.5740000918400147,5.528768884603021,0.5740000918400147,0.1528374490977696,0.1634128705712219,0.0543332300382191,75.31044225204494,71.12138955862815,17.733372826904237,12.0799094621857,8.031625236391807,7.848250750381341,2.6020187290665087,0.8156941374831962,5.6506186060288455,5.555282192589677,30.64549203672902,16.87742951335925,5.381758527193602,20.92115534738485,60.9879468659573,44.455159112825456,9.321242224703228,7.264545162327226,,,,-0.2710828713330606,-0.220646241433929,-0.0556237962246601,-0.3188036150766181,-0.0228315540893995,-0.0168718542315793,-0.4492687703257813,2.88741992820226,0.0691939150769735,-0.5369454760874023,-0.5627023265664236,-0.6845689322883207,33053.0,14454.0,7783.0,2455.0,526.0,1056.0,9681.0,26767.0,4091.0,1582.0,26767.0,9681.0,0.9332323093171696,1454.0,21777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099.0,,1196.0,2073.0,1726.0,,546.0,649.0,1210.0,1319.0,,6536.0,17184.0,18275.0,,19737.0,,,,,,,,,,,,,,,,,426.9,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,17271.226971400003,18404.4384322,18404.4384322,2005,201809.727674,0,0,1871,317251.8155,6005438.937400001,54.16444816,12.20066723,0,1.0,1.0,1.0,ROSTOCK S, , ,77669.0,95.0,1.1092623405435386e-05,0.25089605734767023,0.7368421052631579,0.010946798117061906,0.15797101449275364,0.3762617159336698,0.3572869781157846,279.0,2013.0,73965.0,0.025917676292986906,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,279.0,1.0,4.2626798770413155,70.0,-0.6594982078853047,0.0,-0.6594982078853047,,19.4,1.0,1.0,0.025917677,0.0035921668,25.8,32.064606,0.0,0.0,1.0,90150.0,4.4263635,4.4263635,6.9941683,0.9523104456089302,0.115384616,,,48583.0,1766.0,78.0,19.9,39.42,4.74,14.95,1.29,491.0,1550.0,134.0,4088.0,48583.0,2141.0,519.0,1766.0,78.0,19.9,2.25,2.6,8.11,7.27,0.31,3.91,2.74,0.81,0.21,0.0,0.0,26.55,1.18,1.01,2.99,5.24,3.95,0.0,4.75,4.55,1.67,1.06,0.0,0.11,0.0,2.08,110.7,,,25562.0,236.7,20988.0,194.3,4574.0,42.4,39.5,47.0,26507.0,245.4,93500.0,5.65,33329.0,64994.0,17.1621017050256,3.840035790624845,12.462096734105485,0.8599691802952727,0.7302342741191662,0.920711156049882,0.2815975733063701,25.47619780287411,3.507455969276006,38.88820506508293,31.294068228869754,35.50943163984368,37.32785262084071,10.3840354494261,4.2265439886758776,7.242206972951349,8.179063278226169,44.417946271963565,19.42452518827448,0.8354617349293781,3.5119550628821394,41.703849586115645,29.497439976139585,30.453580330492045,27.15862206094348,9.617470759403409,8.770172899016204,8.273736012702313,-0.2926926346396546,-0.1081960884004645,-0.8623241978094427,-0.1952812381930125,0.0512095208799866,0.1293606091035301,-0.5626874536399905,3.203609711914581,0.260843524717428,-0.4871988183524633,-0.9293996859524096,-0.5873392680514342,16558.0,1169.0,25275.0,10430.0,3342.0,7585.0,11868.0,27105.0,19793.0,10927.0,27105.0,11868.0,0.828378982949744,6905.0,40234.0,135.0,24.0,52.0,58.0,6.0,3.0,47.0,19.0,35.0,507.0,52.0,76.0,22.0,81.0,57.0,21.0,,32.0,5.0,10.0,,8.29,5694.0,93530.0,,,,,,,,,,,,,,,,,,,,,,,8603.0,,9071.0,7836.0,6291.0,,4940.0,2187.0,4224.0,5090.0,,40583.0,45036.0,51750.0,52761.0,57987.0,12.0,1152.0,516.0,436.0,,1336.0,3452.0,36.9,4899.0,52.4,2.0,360.0,246.0,281.0,,414.0,1303.0,13.9,1250.0,308.0,142.0,82401.0,,,,,,,,,,,80000.0,81.9,2.0,48000.0,37.0,0.8,7.0,,,138.4,2.88,1.42,,,,,34.0
